id,transgenic-line,product-id,structure-id,structure-abbrev,structure-name,name,injection-volume,injection-structures,gender,strain,sum,structure-color,num-voxels,injection-coordinates,selected,experiment_page_url
303710632,Lypd6-Cre_KL156,5,599,CM,Central medial nucleus of the thalamus,Lypd6-Cre_KL156-134979,0.0555828395124451,"[{""id""=>59, ""abbreviation""=>""IMD"", ""name""=>""Intermediodorsal nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>189, ""abbreviation""=>""RH"", ""name""=>""Rhomboid nucleus"", ""color""=>""FF909F""}, {""id""=>362, ""abbreviation""=>""MD"", ""name""=>""Mediodorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>366, ""abbreviation""=>""SMT"", ""name""=>""Submedial nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>599, ""abbreviation""=>""CM"", ""name""=>""Central medial nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>629, ""abbreviation""=>""VAL"", ""name""=>""Ventral anterior-lateral complex of the thalamus"", ""color""=>""FF8084""}, {""id""=>907, ""abbreviation""=>""PCN"", ""name""=>""Paracentral nucleus"", ""color""=>""FF909F""}, {""id""=>1120, ""abbreviation""=>""IAM"", ""name""=>""Interanteromedial nucleus of the thalamus"", ""color""=>""FF909F""}]",M,"",0.0802961769621372,ff909f,,"[6800, 4690, 5850]",false,https://connectivity.brain-map.org/projection/experiment/303710632
298000163,Chrnb4-Cre_OL57,5,993,MOs,Secondary motor area,Chrnb4-Cre_OL57-125948,0.114944004,"[{""id""=>39, ""abbreviation""=>""ACAd"", ""name""=>""Anterior cingulate area, dorsal part"", ""color""=>""40A666""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",M,FVB.CD1(ICR),0.08011523555355943,1f9d5a,,"[3960, 1970, 6320]",false,https://connectivity.brain-map.org/projection/experiment/298000163
475617622,Ai75(RCL-nT),44,731,ORBm,"Orbital area, medial part",Ai75(T503)-181273,0.024242431499999998,"[{""id""=>44, ""abbreviation""=>""ILA"", ""name""=>""Infralimbic area"", ""color""=>""59B363""}, {""id""=>731, ""abbreviation""=>""ORBm"", ""name""=>""Orbital area, medial part"", ""color""=>""248A5E""}, {""id""=>746, ""abbreviation""=>""ORBvl"", ""name""=>""Orbital area, ventrolateral part"", ""color""=>""248A5E""}]",F,C57BL/6J,0.0798618790395508,248a5e,,"[2900, 3870, 5500]",false,https://connectivity.brain-map.org/projection/experiment/475617622
180718587,"",5,369,SSp-ul,"Primary somatosensory area, upper limb",378-1814,0.9984581824,"[{""id""=>337, ""abbreviation""=>""SSp-ll"", ""name""=>""Primary somatosensory area, lower limb"", ""color""=>""188064""}, {""id""=>369, ""abbreviation""=>""SSp-ul"", ""name""=>""Primary somatosensory area, upper limb"", ""color""=>""188064""}, {""id""=>985, ""abbreviation""=>""MOp"", ""name""=>""Primary motor area"", ""color""=>""1F9D5A""}]",M,C57BL/6J,0.07977448486218107,188064,,"[5950, 2080, 7500]",false,https://connectivity.brain-map.org/projection/experiment/180718587
287714903,Htr2a-Cre_KM207,5,48,ACAv,"Anterior cingulate area, ventral part",Htr2a-Cre_KM207-3915,0.0555524671839477,"[{""id""=>39, ""abbreviation""=>""ACAd"", ""name""=>""Anterior cingulate area, dorsal part"", ""color""=>""40A666""}, {""id""=>48, ""abbreviation""=>""ACAv"", ""name""=>""Anterior cingulate area, ventral part"", ""color""=>""40A666""}]",M,"",0.07972940457920055,40a666,,"[4540, 2670, 6030]",false,https://connectivity.brain-map.org/projection/experiment/287714903
531441947,Tlx3-Cre_PL56,35,385,VISp,Primary visual area,Tlx3-Cre_PL56-254852,0.0597378698,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}]",M,C57BL/6J,0.07909702327230375,08858c,,"[8790, 1310, 3390]",false,https://connectivity.brain-map.org/projection/experiment/531441947
530574594,Rbp4-Cre_KL100,35,385,VISp,Primary visual area,Rbp4-Cre_KL100-253238,0.0978884564,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}]",M,"",0.07898131994131466,08858c,,"[8670, 1410, 3110]",false,https://connectivity.brain-map.org/projection/experiment/530574594
313325371,Rasgrf2-T2A-dCre,5,693,VMH,Ventromedial hypothalamic nucleus,Rasgrf2-2A-dCre-D-160235,0.979718152,"[{""id""=>1, ""abbreviation""=>""TMv"", ""name""=>""Tuberomammillary nucleus, ventral part"", ""color""=>""FF4C3E""}, {""id""=>118, ""abbreviation""=>""PVi"", ""name""=>""Periventricular hypothalamic nucleus, intermediate part"", ""color""=>""FF5D50""}, {""id""=>126, ""abbreviation""=>""PVp"", ""name""=>""Periventricular hypothalamic nucleus, posterior part"", ""color""=>""FF5547""}, {""id""=>194, ""abbreviation""=>""LHA"", ""name""=>""Lateral hypothalamic area"", ""color""=>""F2483B""}, {""id""=>223, ""abbreviation""=>""ARH"", ""name""=>""Arcuate hypothalamic nucleus"", ""color""=>""FF5D50""}, {""id""=>614, ""abbreviation""=>""TU"", ""name""=>""Tuberal nucleus"", ""color""=>""F2483B""}, {""id""=>693, ""abbreviation""=>""VMH"", ""name""=>""Ventromedial hypothalamic nucleus"", ""color""=>""FF4C3E""}, {""id""=>830, ""abbreviation""=>""DMH"", ""name""=>""Dorsomedial nucleus of the hypothalamus"", ""color""=>""FF5547""}, {""id""=>946, ""abbreviation""=>""PH"", ""name""=>""Posterior hypothalamic nucleus"", ""color""=>""FF4C3E""}, {""id""=>980, ""abbreviation""=>""PMd"", ""name""=>""Dorsal premammillary nucleus"", ""color""=>""FF4C3E""}, {""id""=>1004, ""abbreviation""=>""PMv"", ""name""=>""Ventral premammillary nucleus"", ""color""=>""FF4C3E""}, {""id""=>1126, ""abbreviation""=>""TMd"", ""name""=>""Tuberomammillary nucleus, dorsal part"", ""color""=>""FF4C3E""}]",M,C57BL/6J,0.0784860634636231,ff4c3e,,"[7530, 6680, 6430]",false,https://connectivity.brain-map.org/projection/experiment/313325371
592698832,Ai75(RCL-nT),44,127,AM,Anteromedial nucleus,Ai75(T503)-313798,0.0048065539375,"[{""id""=>127, ""abbreviation""=>""AM"", ""name""=>""Anteromedial nucleus"", ""color""=>""FF909F""}, {""id""=>255, ""abbreviation""=>""AV"", ""name""=>""Anteroventral nucleus of thalamus"", ""color""=>""FF909F""}]",F,"",0.07820583470546877,ff909f,,"[6000, 4060, 4670]",false,https://connectivity.brain-map.org/projection/experiment/592698832
187268452,Syt17-Cre_NO14,5,583,CLA,Claustrum,Syt17-Cre_NO14-133,0.0593441009,"[{""id""=>104, ""abbreviation""=>""AId"", ""name""=>""Agranular insular area, dorsal part"", ""color""=>""219866""}, {""id""=>111, ""abbreviation""=>""AIp"", ""name""=>""Agranular insular area, posterior part"", ""color""=>""219866""}, {""id""=>119, ""abbreviation""=>""AIv"", ""name""=>""Agranular insular area, ventral part"", ""color""=>""219866""}, {""id""=>583, ""abbreviation""=>""CLA"", ""name""=>""Claustrum"", ""color""=>""8ADA87""}, {""id""=>672, ""abbreviation""=>""CP"", ""name""=>""Caudoputamen"", ""color""=>""98D6F9""}, {""id""=>952, ""abbreviation""=>""EPd"", ""name""=>""Endopiriform nucleus, dorsal part"", ""color""=>""A0EE9D""}, {""id""=>1057, ""abbreviation""=>""GU"", ""name""=>""Gustatory areas"", ""color""=>""009C75""}]",F,"",0.07804700076018341,8ada87,,"[4960, 5210, 8970]",false,https://connectivity.brain-map.org/projection/experiment/187268452
266564027,Grp-Cre_KH288,5,746,ORBvl,"Orbital area, ventrolateral part",Grp-Cre_KH288-118,0.03730990585,"[{""id""=>731, ""abbreviation""=>""ORBm"", ""name""=>""Orbital area, medial part"", ""color""=>""248A5E""}, {""id""=>746, ""abbreviation""=>""ORBvl"", ""name""=>""Orbital area, ventrolateral part"", ""color""=>""248A5E""}, {""id""=>972, ""abbreviation""=>""PL"", ""name""=>""Prelimbic area"", ""color""=>""2FA850""}]",F,FVB.CD1(ICR),0.07800325857232093,248a5e,,"[2530, 3780, 6280]",false,https://connectivity.brain-map.org/projection/experiment/266564027
292172846,Chrna2-Cre_OE25,5,993,MOs,Secondary motor area,Chrna2-Cre_OE25-3902,0.0737654428,"[{""id""=>39, ""abbreviation""=>""ACAd"", ""name""=>""Anterior cingulate area, dorsal part"", ""color""=>""40A666""}, {""id""=>972, ""abbreviation""=>""PL"", ""name""=>""Prelimbic area"", ""color""=>""2FA850""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",M,FVB.CD1(ICR),0.07754673471916572,1f9d5a,,"[2930, 2340, 6360]",false,https://connectivity.brain-map.org/projection/experiment/292172846
297233422,Tlx3-Cre_PL56,5,394,VISam,Anteromedial visual area,Tlx3-Cre-126196,0.0374068205,"[{""id""=>394, ""abbreviation""=>""VISam"", ""name""=>""Anteromedial visual area"", ""color""=>""08858C""}, {""id""=>533, ""abbreviation""=>""VISpm"", ""name""=>""posteromedial visual area"", ""color""=>""08858C""}]",F,"",0.07748967126392062,08858c,,"[7800, 600, 7270]",false,https://connectivity.brain-map.org/projection/experiment/297233422
272875838,"",5,362,MD,Mediodorsal nucleus of thalamus,378-1877,0.186676034818286,"[{""id""=>149, ""abbreviation""=>""PVT"", ""name""=>""Paraventricular nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>186, ""abbreviation""=>""LH"", ""name""=>""Lateral habenula"", ""color""=>""FF909F""}, {""id""=>362, ""abbreviation""=>""MD"", ""name""=>""Mediodorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>483, ""abbreviation""=>""MH"", ""name""=>""Medial habenula"", ""color""=>""FF909F""}, {""id""=>726, ""abbreviation""=>""DG"", ""name""=>""Dentate gyrus"", ""color""=>""7ED04B""}, {""id""=>886, ""abbreviation""=>""RSPv"", ""name""=>""Retrosplenial area, ventral part"", ""color""=>""1AA698""}]",M,C57BL/6J,0.07744760622841666,ff909f,,"[6580, 2700, 6100]",false,https://connectivity.brain-map.org/projection/experiment/272875838
266585624,"",5,218,LP,Lateral posterior nucleus of the thalamus,BL/6-3811,0.1039510794,"[{""id""=>155, ""abbreviation""=>""LD"", ""name""=>""Lateral dorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>218, ""abbreviation""=>""LP"", ""name""=>""Lateral posterior nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>575, ""abbreviation""=>""CL"", ""name""=>""Central lateral nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>726, ""abbreviation""=>""DG"", ""name""=>""Dentate gyrus"", ""color""=>""7ED04B""}, {""id""=>1020, ""abbreviation""=>""PO"", ""name""=>""Posterior complex of the thalamus"", ""color""=>""FF909F""}]",M,C57BL/6J,0.07728344904759113,ff909f,,"[7230, 3380, 6880]",false,https://connectivity.brain-map.org/projection/experiment/266585624
127222723,"",5,502,SUB,Subiculum,378-1405,0.49458906560000004,"[{""id""=>382, ""abbreviation""=>""CA1"", ""name""=>""Field CA1"", ""color""=>""7ED04B""}, {""id""=>409, ""abbreviation""=>""VISl"", ""name""=>""Lateral visual area"", ""color""=>""08858C""}, {""id""=>463, ""abbreviation""=>""CA3"", ""name""=>""Field CA3"", ""color""=>""7ED04B""}, {""id""=>502, ""abbreviation""=>""SUB"", ""name""=>""Subiculum"", ""color""=>""4FC244""}, {""id""=>726, ""abbreviation""=>""DG"", ""name""=>""Dentate gyrus"", ""color""=>""7ED04B""}, {""id""=>1084, ""abbreviation""=>""PRE"", ""name""=>""Presubiculum"", ""color""=>""59B947""}, {""id""=>484682470, ""abbreviation""=>""ProS"", ""name""=>""Prosubiculum"", ""color""=>""58BA48""}]",M,C57BL/6J,0.0764935767697702,4fc244,,"[8720, 3920, 8980]",false,https://connectivity.brain-map.org/projection/experiment/127222723
573977678,Ai75(RCL-nT),44,993,MOs,Secondary motor area,Ai75(T503)-281359,0.014254152675000001,"[{""id""=>39, ""abbreviation""=>""ACAd"", ""name""=>""Anterior cingulate area, dorsal part"", ""color""=>""40A666""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",M,"",0.07614157387716372,1f9d5a,,"[4960, 1380, 5350]",false,https://connectivity.brain-map.org/projection/experiment/573977678
306491185,Adcyap1-2A-Cre,5,886,RSPv,"Retrosplenial area, ventral part",Adcyap1-2A-Cre-D-121825,0.1120291214,"[{""id""=>186, ""abbreviation""=>""LH"", ""name""=>""Lateral habenula"", ""color""=>""FF909F""}, {""id""=>483, ""abbreviation""=>""MH"", ""name""=>""Medial habenula"", ""color""=>""FF909F""}, {""id""=>726, ""abbreviation""=>""DG"", ""name""=>""Dentate gyrus"", ""color""=>""7ED04B""}, {""id""=>879, ""abbreviation""=>""RSPd"", ""name""=>""Retrosplenial area, dorsal part"", ""color""=>""1AA698""}, {""id""=>886, ""abbreviation""=>""RSPv"", ""name""=>""Retrosplenial area, ventral part"", ""color""=>""1AA698""}]",M,B6.129,0.07586641444957655,1aa698,,"[6930, 1050, 6140]",false,https://connectivity.brain-map.org/projection/experiment/306491185
264707643,Crh-IRES-Cre_BL,5,362,MD,Mediodorsal nucleus of thalamus,Crh-IRES-Cre-292,0.09181715167187501,"[{""id""=>15, ""abbreviation""=>""PT"", ""name""=>""Parataenial nucleus"", ""color""=>""FF909F""}, {""id""=>59, ""abbreviation""=>""IMD"", ""name""=>""Intermediodorsal nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>149, ""abbreviation""=>""PVT"", ""name""=>""Paraventricular nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>362, ""abbreviation""=>""MD"", ""name""=>""Mediodorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>599, ""abbreviation""=>""CM"", ""name""=>""Central medial nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>1113, ""abbreviation""=>""IAD"", ""name""=>""Interanterodorsal nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>1120, ""abbreviation""=>""IAM"", ""name""=>""Interanteromedial nucleus of the thalamus"", ""color""=>""FF909F""}]",F,B6.129,0.07582030369004099,ff909f,,"[6110, 4120, 6210]",false,https://connectivity.brain-map.org/projection/experiment/264707643
167373923,Crh-IRES-Cre_BL,5,15,PT,Parataenial nucleus,Crh-IRES-Cre-228,0.075330174715332,"[{""id""=>15, ""abbreviation""=>""PT"", ""name""=>""Parataenial nucleus"", ""color""=>""FF909F""}, {""id""=>127, ""abbreviation""=>""AM"", ""name""=>""Anteromedial nucleus"", ""color""=>""FF909F""}, {""id""=>149, ""abbreviation""=>""PVT"", ""name""=>""Paraventricular nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>362, ""abbreviation""=>""MD"", ""name""=>""Mediodorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>1113, ""abbreviation""=>""IAD"", ""name""=>""Interanterodorsal nucleus of the thalamus"", ""color""=>""FF909F""}]",F,B6.129,0.0754933045203186,ff909f,,"[5880, 4470, 6180]",false,https://connectivity.brain-map.org/projection/experiment/167373923
142656218,"",5,918,ENTl,"Entorhinal area, lateral part",378-1356,0.1349395418,"[{""id""=>502, ""abbreviation""=>""SUB"", ""name""=>""Subiculum"", ""color""=>""4FC244""}, {""id""=>895, ""abbreviation""=>""ECT"", ""name""=>""Ectorhinal area"", ""color""=>""0D9F91""}, {""id""=>918, ""abbreviation""=>""ENTl"", ""name""=>""Entorhinal area, lateral part"", ""color""=>""32B825""}, {""id""=>922, ""abbreviation""=>""PERI"", ""name""=>""Perirhinal area"", ""color""=>""0E9684""}, {""id""=>312782628, ""abbreviation""=>""VISpor"", ""name""=>""Postrhinal area"", ""color""=>""08858C""}, {""id""=>484682470, ""abbreviation""=>""ProS"", ""name""=>""Prosubiculum"", ""color""=>""58BA48""}]",M,C57BL/6J,0.0752459485375732,32b825,,"[9340, 3430, 9790]",false,https://connectivity.brain-map.org/projection/experiment/142656218
277957202,Htr2a-Cre_KM207,5,993,MOs,Secondary motor area,Htr2a-Cre_KM207-3471,0.1529806166,"[{""id""=>39, ""abbreviation""=>""ACAd"", ""name""=>""Anterior cingulate area, dorsal part"", ""color""=>""40A666""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",F,"",0.07470769849931751,1f9d5a,,"[4310, 1940, 6250]",false,https://connectivity.brain-map.org/projection/experiment/277957202
278259822,Oxtr-Cre_ON66,5,564,MS,Medial septal nucleus,Oxtr-Cre_ON66-3874,0.316862861,"[{""id""=>258, ""abbreviation""=>""LSr"", ""name""=>""Lateral septal nucleus, rostral (rostroventral) part"", ""color""=>""90CBED""}, {""id""=>266, ""abbreviation""=>""LSv"", ""name""=>""Lateral septal nucleus, ventral part"", ""color""=>""90CBED""}, {""id""=>564, ""abbreviation""=>""MS"", ""name""=>""Medial septal nucleus"", ""color""=>""96A7D3""}, {""id""=>596, ""abbreviation""=>""NDB"", ""name""=>""Diagonal band nucleus"", ""color""=>""96A7D3""}]",M,FVB.CD1(ICR),0.0745365473398438,96a7d3,,"[5140, 4740, 5540]",false,https://connectivity.brain-map.org/projection/experiment/278259822
177319974,Syt6-Cre_KI148,5,993,MOs,Secondary motor area,Syt6-Cre-3146,0.267696898,"[{""id""=>39, ""abbreviation""=>""ACAd"", ""name""=>""Anterior cingulate area, dorsal part"", ""color""=>""40A666""}, {""id""=>985, ""abbreviation""=>""MOp"", ""name""=>""Primary motor area"", ""color""=>""1F9D5A""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",F,C57BL/6J,0.07446050633645931,1f9d5a,,"[4780, 2310, 6640]",false,https://connectivity.brain-map.org/projection/experiment/177319974
156929391,"",5,679,CS,Superior central nucleus raphe,378-1588,0.4448152233,"[{""id""=>100, ""abbreviation""=>""IPN"", ""name""=>""Interpeduncular nucleus"", ""color""=>""FFA6FF""}, {""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>146, ""abbreviation""=>""PRNr"", ""name""=>""Pontine reticular nucleus"", ""color""=>""FFC395""}, {""id""=>231, ""abbreviation""=>""AT"", ""name""=>""Anterior tegmental nucleus"", ""color""=>""FF90FF""}, {""id""=>238, ""abbreviation""=>""RPO"", ""name""=>""Nucleus raphe pontis"", ""color""=>""FFC395""}, {""id""=>574, ""abbreviation""=>""TRN"", ""name""=>""Tegmental reticular nucleus"", ""color""=>""FFBA86""}, {""id""=>591, ""abbreviation""=>""CLI"", ""name""=>""Central linear nucleus raphe"", ""color""=>""FFA6FF""}, {""id""=>679, ""abbreviation""=>""CS"", ""name""=>""Superior central nucleus raphe"", ""color""=>""FFC395""}, {""id""=>757, ""abbreviation""=>""VTN"", ""name""=>""Ventral tegmental nucleus"", ""color""=>""FF90FF""}]",M,C57BL/6J,0.07435018658730462,ffc395,,"[8990, 5140, 5560]",false,https://connectivity.brain-map.org/projection/experiment/156929391
292174974,Chrna2-Cre_OE25,5,993,MOs,Secondary motor area,Chrna2-Cre_OE25-3906,0.09590828800000001,"[{""id""=>39, ""abbreviation""=>""ACAd"", ""name""=>""Anterior cingulate area, dorsal part"", ""color""=>""40A666""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",F,FVB.CD1(ICR),0.07415073071217036,1f9d5a,,"[4800, 1690, 6460]",false,https://connectivity.brain-map.org/projection/experiment/292174974
127867804,Erbb4-T2A-CreERT2,5,749,VTA,Ventral tegmental area,Erbb4-2A-CreERT2-D-5682,0.77849228975,"[{""id""=>12, ""abbreviation""=>""IF"", ""name""=>""Interfascicular nucleus raphe"", ""color""=>""FFA6FF""}, {""id""=>100, ""abbreviation""=>""IPN"", ""name""=>""Interpeduncular nucleus"", ""color""=>""FFA6FF""}, {""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>214, ""abbreviation""=>""RN"", ""name""=>""Red nucleus"", ""color""=>""FF90FF""}, {""id""=>749, ""abbreviation""=>""VTA"", ""name""=>""Ventral tegmental area"", ""color""=>""FF90FF""}, {""id""=>795, ""abbreviation""=>""PAG"", ""name""=>""Periaqueductal gray"", ""color""=>""FF90FF""}, {""id""=>886, ""abbreviation""=>""RSPv"", ""name""=>""Retrosplenial area, ventral part"", ""color""=>""1AA698""}, {""id""=>946, ""abbreviation""=>""PH"", ""name""=>""Posterior hypothalamic nucleus"", ""color""=>""FF4C3E""}]",M,C57BL/6J,0.07356942586480869,ff90ff,,"[8160, 5040, 5690]",false,https://connectivity.brain-map.org/projection/experiment/127867804
558580065,"",5,926,ENTm,"Entorhinal area, medial part, dorsal zone",BL/6J-275244,0.2014771808,"[{""id""=>918, ""abbreviation""=>""ENTl"", ""name""=>""Entorhinal area, lateral part"", ""color""=>""32B825""}, {""id""=>926, ""abbreviation""=>""ENTm"", ""name""=>""Entorhinal area, medial part, dorsal zone"", ""color""=>""32B825""}]",F,C57BL/6J,0.07330857661480411,32b825,,"[9580, 5630, 9700]",false,https://connectivity.brain-map.org/projection/experiment/558580065
562061175,Emx1-IRES-Cre,35,385,VISp,Primary visual area,Emx1-IRES-Cre-282583,0.0700263508,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}]",F,unknown,0.07308352189523008,08858c,,"[8330, 1400, 3400]",false,https://connectivity.brain-map.org/projection/experiment/562061175
125830911,"",5,258,LSr,"Lateral septal nucleus, rostral (rostroventral) part",378-1266,0.268018652825,"[{""id""=>19, ""abbreviation""=>""IG"", ""name""=>""Induseum griseum"", ""color""=>""7ED04B""}, {""id""=>48, ""abbreviation""=>""ACAv"", ""name""=>""Anterior cingulate area, ventral part"", ""color""=>""40A666""}, {""id""=>250, ""abbreviation""=>""LSc"", ""name""=>""Lateral septal nucleus, caudal (caudodorsal) part"", ""color""=>""90CBED""}, {""id""=>258, ""abbreviation""=>""LSr"", ""name""=>""Lateral septal nucleus, rostral (rostroventral) part"", ""color""=>""90CBED""}, {""id""=>310, ""abbreviation""=>""SF"", ""name""=>""Septofimbrial nucleus"", ""color""=>""90CBED""}, {""id""=>564, ""abbreviation""=>""MS"", ""name""=>""Medial septal nucleus"", ""color""=>""96A7D3""}, {""id""=>581, ""abbreviation""=>""TRS"", ""name""=>""Triangular nucleus of septum"", ""color""=>""96A7D3""}]",M,C57BL/6J,0.07199230836140132,90cbed,,"[5510, 3250, 5690]",false,https://connectivity.brain-map.org/projection/experiment/125830911
519186737,Tlx3-Cre_PL56,35,533,VISpm,posteromedial visual area,Tlx3-Cre_PL56-240883,0.044143580599999996,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}, {""id""=>533, ""abbreviation""=>""VISpm"", ""name""=>""posteromedial visual area"", ""color""=>""08858C""}, {""id""=>894, ""abbreviation""=>""RSPagl"", ""name""=>""Retrosplenial area, lateral agranular part"", ""color""=>""1AA698""}]",M,"",0.07171317046348652,08858c,,"[8810, 970, 4100]",false,https://connectivity.brain-map.org/projection/experiment/519186737
263242463,Rbp4-Cre_KL100,5,993,MOs,Secondary motor area,Rbp4-Cre_KL100-223,0.2369332672,"[{""id""=>184, ""abbreviation""=>""FRP"", ""name""=>""Frontal pole, cerebral cortex"", ""color""=>""268F45""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",F,"",0.07126300121973492,1f9d5a,,"[2230, 2520, 7370]",false,https://connectivity.brain-map.org/projection/experiment/263242463
159097209,Etv1-CreERT2,5,886,RSPv,"Retrosplenial area, ventral part",Etv1-CreERT2-1229,0.1652272552,"[{""id""=>879, ""abbreviation""=>""RSPd"", ""name""=>""Retrosplenial area, dorsal part"", ""color""=>""1AA698""}, {""id""=>886, ""abbreviation""=>""RSPv"", ""name""=>""Retrosplenial area, ventral part"", ""color""=>""1AA698""}]",F,C57BL/6J,0.07095253261929323,1aa698,,"[7200, 690, 6040]",false,https://connectivity.brain-map.org/projection/experiment/159097209
158374671,"",5,961,PIR,Piriform area,378-1636,0.8739704288,"[{""id""=>131, ""abbreviation""=>""LA"", ""name""=>""Lateral amygdalar nucleus"", ""color""=>""90EB8D""}, {""id""=>295, ""abbreviation""=>""BLA"", ""name""=>""Basolateral amygdalar nucleus"", ""color""=>""9DE79C""}, {""id""=>329, ""abbreviation""=>""SSp-bfd"", ""name""=>""Primary somatosensory area, barrel field"", ""color""=>""188064""}, {""id""=>677, ""abbreviation""=>""VISC"", ""name""=>""Visceral area"", ""color""=>""11AD83""}, {""id""=>952, ""abbreviation""=>""EPd"", ""name""=>""Endopiriform nucleus, dorsal part"", ""color""=>""A0EE9D""}, {""id""=>961, ""abbreviation""=>""PIR"", ""name""=>""Piriform area"", ""color""=>""6ACBBA""}, {""id""=>966, ""abbreviation""=>""EPv"", ""name""=>""Endopiriform nucleus, ventral part"", ""color""=>""A0EE9D""}]",M,C57BL/6J,0.07091967681418569,6acbba,,"[6590, 5610, 9330]",false,https://connectivity.brain-map.org/projection/experiment/158374671
288263341,Sst-IRES-Cre,5,746,ORBvl,"Orbital area, ventrolateral part",Sst-IRES-Cre-232,0.42254275840000005,"[{""id""=>184, ""abbreviation""=>""FRP"", ""name""=>""Frontal pole, cerebral cortex"", ""color""=>""268F45""}, {""id""=>723, ""abbreviation""=>""ORBl"", ""name""=>""Orbital area, lateral part"", ""color""=>""248A5E""}, {""id""=>746, ""abbreviation""=>""ORBvl"", ""name""=>""Orbital area, ventrolateral part"", ""color""=>""248A5E""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",M,"",0.07086346853355842,248a5e,,"[2580, 3850, 6610]",false,https://connectivity.brain-map.org/projection/experiment/288263341
297231636,Tlx3-Cre_PL56,5,402,VISal,Anterolateral visual area,Tlx3-Cre_LURC-124585,0.08304081940000001,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}, {""id""=>402, ""abbreviation""=>""VISal"", ""name""=>""Anterolateral visual area"", ""color""=>""08858C""}, {""id""=>409, ""abbreviation""=>""VISl"", ""name""=>""Lateral visual area"", ""color""=>""08858C""}, {""id""=>417, ""abbreviation""=>""VISrl"", ""name""=>""Rostrolateral visual area"", ""color""=>""009FAC""}]",M,"",0.07085834071011356,08858c,,"[8260, 1650, 8870]",false,https://connectivity.brain-map.org/projection/experiment/297231636
170860801,Sim1-Cre_KJ18,5,403,MEA,Medial amygdalar nucleus,Sim1-Cre-Homo-278,0.3410227128,"[{""id""=>194, ""abbreviation""=>""LHA"", ""name""=>""Lateral hypothalamic area"", ""color""=>""F2483B""}, {""id""=>342, ""abbreviation""=>""SI"", ""name""=>""Substantia innominata"", ""color""=>""A2B1D8""}, {""id""=>403, ""abbreviation""=>""MEA"", ""name""=>""Medial amygdalar nucleus"", ""color""=>""80C0E2""}]",F,B6.FVB,0.07044866471250615,80c0e2,,"[6890, 5990, 7400]",false,https://connectivity.brain-map.org/projection/experiment/170860801
